Id,Team 1,Team 2
2040530000,0.5774219085931327,0.42257809140686725
2040530001,0.9654053239240489,0.03459467607595109
2040546660,0.3140785462073157,0.6859214537926843
2040546661,0.13031119774762234,0.8696888022523777
2040655040,0.7068890633204228,0.29311093667957727
2040655041,0.6895784201406988,0.3104215798593012
2040655042,0.8096582510681408,0.19034174893185918
2042499760,0.08569403324904745,0.9143059667509525
2042589380,0.9447466727434249,0.05525332725657503
2043235830,0.9593626059592611,0.04063739404073888
2043260770,0.31937208694081365,0.6806279130591864
2043260771,0.06297039718502073,0.9370296028149793
2043430870,0.3541487623829045,0.6458512376170955
2043430871,0.30522459917018074,0.6947754008298193
2043430872,0.01931541404603132,0.9806845859539687
2044756670,0.33873729779150397,0.661262702208496
2044756671,0.14495622842512557,0.8550437715748744
2044756672,0.32826359967672913,0.6717364003232709
2045893050,0.12259310976955085,0.8774068902304492
2046182650,0.9192951794001419,0.0807048205998581
2046182651,0.4063527938945696,0.5936472061054304
2046425670,0.6789411651628448,0.3210588348371553
2046425671,0.9873148580200714,0.012685141979928613
2046852530,0.20855944352750722,0.7914405564724928
2046852531,0.03555556556568851,0.9644444344343115
2046852532,0.49116714226753777,0.5088328577324622
2046852533,0.07852827242467786,0.9214717275753221
2046865220,0.7836980213398084,0.2163019786601916
2046865221,0.4337013577599199,0.5662986422400801
2046865222,0.9487271155956906,0.05127288440430942
2046865223,0.8259978919343461,0.17400210806565383
2046975680,0.9299573227361292,0.07004267726387085
2046975681,0.9441110321203927,0.055888967879607246
2046979490,0.17787359123424795,0.822126408765752
2046979491,0.17926104168310408,0.8207389583168959
2046980030,0.801431959330828,0.198568040669172
2046980031,0.8353880582422774,0.16461194175772267
2046982100,0.9696805834050088,0.030319416594991162
2046982101,0.9910408156575835,0.008959184342416528
2047278250,0.7140107424592836,0.2859892575407164
2047278251,0.6457123515776722,0.35428764842232785
2047483940,0.7616075554232533,0.23839244457674674
2047483941,0.9462273824850665,0.05377261751493348
2047494830,0.9171462014850724,0.08285379851492758
2047494831,0.9602451631783346,0.03975483682166541
2048420460,0.813946285293054,0.186053714706946
2048420461,0.992779294793825,0.007220705206175
2048456360,0.7389553249872436,0.2610446750127564
2048456361,0.9790632669617627,0.02093673303823725
2048531340,0.5173257643008147,0.4826742356991854
2048531341,0.38046135764394584,0.6195386423560542
2048550110,0.2680551768048539,0.7319448231951461
2048550111,0.31454998642279075,0.6854500135772092
2048642560,0.5135363936338371,0.486463606366163
2048642561,0.866468670344456,0.13353132965554404
2048792750,0.9816330932001189,0.018366906799881063
2050157360,0.2496248653496972,0.7503751346503028
2050157361,0.43021291831719544,0.5697870816828046
2050157362,0.24609672478910827,0.7539032752108917
2050157363,0.0713302871767475,0.9286697128232525
2050996680,0.7970049910895914,0.20299500891040853
2050996681,0.9432480966292122,0.056751903370787844
2053160440,0.6049738081290061,0.39502619187099386
2053160441,0.45709802175419123,0.5429019782458088
2053160442,0.974756201083941,0.025243798916059018
2053263060,0.15000211660157592,0.8499978833984241
2053577130,0.8911168302036317,0.10888316979636822
2053577131,0.9146524658234917,0.08534753417650832
2053588940,0.24314843556852272,0.7568515644314773
2053588941,0.11049359229493816,0.8895064077050618
2053616150,0.30313283795710066,0.6968671620428993
2053616151,0.04733784199441127,0.9526621580055887
2054230750,0.29773343486620585,0.7022665651337942
2054230751,0.38625425583893325,0.6137457441610668
2054230752,0.07866433436121811,0.9213356656387819
2054237010,0.7831539024884807,0.2168460975115193
2054237011,0.9646394578998023,0.03536054210019769
2054245380,0.3552617754299442,0.6447382245700558
2054245381,0.2003003559665899,0.7996996440334101
2054461940,0.47294907231105154,0.5270509276889485
2054461941,0.8483619991258451,0.15163800087415497
2054461942,0.8511682708580874,0.1488317291419125
2054461943,0.930323979805603,0.06967602019439696
2055147930,0.9039637921458185,0.09603620785418156
2055147931,0.9158458379412417,0.08415416205875828
2055276710,0.7147782477632223,0.28522175223677776
2055276711,0.9710803079558937,0.02891969204410626
2056866970,0.9885263819578824,0.01147361804211754
2056871870,0.7553655565026389,0.24463444349736105
2056871871,0.464889668575617,0.535110331424383
2056871872,0.8098510807109851,0.19014891928901487
2057091390,0.9645261981084916,0.03547380189150837
2057091391,0.6098305709586735,0.3901694290413264
2057478460,0.08739500645707277,0.9126049935429272
2057547040,0.8232603201515316,0.17673967984846833
2057547041,0.6798340576690769,0.3201659423309231
2057547042,0.542815105173958,0.4571848948260419
2057547043,0.9077463680086717,0.0922536319913283
2057663290,0.6595838740174108,0.3404161259825892
2057663291,0.3863806356430707,0.6136193643569293
2057663292,0.7545647135675075,0.2454352864324925
2057663293,0.8683551117384833,0.1316448882615167
2057723910,0.7454917399014962,0.25450826009850375
2057723911,0.8512304392367841,0.14876956076321593
2057739600,0.6435877410203543,0.35641225897964574
2057739601,0.7152524183458054,0.28474758165419456
2057739602,0.75679394265792,0.24320605734208006
2057739603,0.9107821838563478,0.08921781614365222
2058198670,0.5300341873379992,0.4699658126620007
2058198671,0.3926069652358264,0.6073930347641736
2058198672,0.12261336501416442,0.8773866349858356
2058662630,0.29630528342240603,0.703694716577594
2058662631,0.07534206746331884,0.9246579325366812
2058820680,0.9811799552067337,0.018820044793266304
2058824110,0.2578203084965459,0.7421796915034541
2058824111,0.05603248794156368,0.9439675120584363
2058829470,0.29045289250181816,0.7095471074981818
2058829471,0.15756604689561293,0.8424339531043871
2058856270,0.06989301362604294,0.9301069863739571
2058856271,0.35004065459751643,0.6499593454024836
2058877380,0.3659824560249981,0.6340175439750019
2058877381,0.2947550630213326,0.7052449369786674
2059646540,0.4294482255218046,0.5705517744781954
2059646541,0.5503380643497284,0.4496619356502715
2060012700,0.17444317784171748,0.8255568221582825
2060012701,0.12478628884772036,0.8752137111522796
2061435450,0.2592171366693379,0.7407828633306621
2061435451,0.9139789734868671,0.08602102651313288
2061435452,0.8248292856586001,0.17517071434139986
2061543140,0.8263003981961752,0.17369960180382485
2061543141,0.7105747859013283,0.28942521409867167
2061543142,0.811587844180884,0.18841215581911597
2061548910,0.19477273028688835,0.8052272697131116
2061548911,0.1276427923458049,0.8723572076541951
2061595810,0.8287309690608953,0.17126903093910467
2061595811,0.9659004946130268,0.03409950538697313
2062254410,0.7927411718672843,0.20725882813271562
2062254411,0.8967024464195581,0.10329755358044196
2062254412,0.5163804489457893,0.4836195510542108
2062676100,0.5018934309135148,0.4981065690864852
2062676101,0.5816748878222839,0.418325112177716
2062676102,0.8666338580294295,0.1333661419705705
2062688980,0.7809495683042059,0.21905043169579405
2062688981,0.8384011512530425,0.16159884874695754
2064210610,0.19283495764616032,0.8071650423538397
2064210611,0.18956580544828938,0.8104341945517106
2064246570,0.30730788177272095,0.692692118227279
2064246571,0.11055592042115836,0.8894440795788416
2064246572,0.15430195424301751,0.8456980457569825
2064246573,0.48265905247532737,0.5173409475246726
2064353810,0.981101713201052,0.018898286798948005
2065589910,0.5710725747444212,0.42892742525557886
2065589911,0.9366130004507622,0.06338699954923774
2065687400,0.917473144361292,0.08252685563870797
2065687401,0.9839186223104675,0.016081377689532515
2065822960,0.06600049650440576,0.9339995034955942
2065827470,0.8441745449147389,0.1558254550852611
2065827471,0.7167860696922046,0.2832139303077954
2065827472,0.9000526502839084,0.09994734971609169
2065870110,0.7675207477788203,0.2324792522211797
2065870111,0.7593227108020184,0.24067728919798156
2065870112,0.982416381100342,0.017583618899658014
2065931360,0.36917672034646687,0.6308232796535331
2065931361,0.5239489782351534,0.47605102176484665
2065934580,0.6431451126464993,0.35685488735350074
2065934581,0.5313087126161469,0.46869128738385313
2065934582,0.7828114223423034,0.21718857765769664
2065985760,0.22055156407782095,0.779448435922179
2065985761,0.22308960736802907,0.7769103926319709
2066181790,0.023129531588106822,0.9768704684118932
2066277870,0.0558465193765022,0.9441534806234978
2066491050,0.5016849057270916,0.4983150942729085
2066491051,0.8364742160515768,0.1635257839484232
2066491052,0.8834991350261905,0.1165008649738095
2066667960,0.7882825566928385,0.21171744330716144
2066667961,0.9550426160823464,0.04495738391765359
2066720810,0.3972153688120339,0.6027846311879661
2066720811,0.19343028483102875,0.8065697151689712
2066720812,0.7079547026724198,0.29204529732758017
2066720813,0.05449331583246364,0.9455066841675364
2066786300,0.27140379591652797,0.728596204083472
2066786301,0.3539512959494592,0.6460487040505408
2067136930,0.8431602514232226,0.15683974857677743
2067136931,0.972854089052613,0.027145910947387084
2067515900,0.7767960005646447,0.22320399943535527
2067515901,0.9791478374980205,0.020852162501979507
2067685910,0.7740335964801018,0.2259664035198982
2067807130,0.2517359336808569,0.7482640663191431
2067910630,0.20447994811015446,0.7955200518898455
2067910631,0.05422771419273309,0.9457722858072669
2068459070,0.20778216569357688,0.7922178343064231
2068459071,0.209409526769904,0.790590473230096
2068459072,0.08617004468023781,0.9138299553197622
2068493130,0.9379943673631534,0.062005632636846546
2068493131,0.8099314837764924,0.19006851622350757
2068948720,0.8950594500937787,0.10494054990622129
2068948721,0.7795087142240942,0.22049128577590588
2068948722,0.7703992246849725,0.22960077531502748
2068972120,0.024197802605858354,0.9758021973941416
2069017930,0.7212062075610619,0.27879379243893815
2069017931,0.8565582173363904,0.14344178266360968
2069021370,0.05246519500226132,0.9475348049977387
2069031080,0.8939323732112884,0.1060676267887116
2069031081,0.6112048589840767,0.3887951410159233
2069031082,0.9709659762012489,0.029034023798751085
2069052460,0.014403311723190315,0.9855966882768097
2069107390,0.6374535180579209,0.36254648194207906
2069107391,0.9282923082221094,0.07170769177789064
2070689100,0.10882542195167944,0.8911745780483206
2070689101,0.11577186682166063,0.8842281331783394
2070999740,0.39399850958039884,0.6060014904196012
2070999741,0.7193826384718511,0.2806173615281489
2070999742,0.04405153664195616,0.9559484633580438
2070999743,0.026356271309520785,0.9736437286904792
2071198470,0.023213008923829936,0.9767869910761701
2071269130,0.9859825297807879,0.014017470219212036
2071291990,0.9237139053858731,0.07628609461412696
2071471570,0.7291052839922183,0.27089471600778164
2071471571,0.8308264777889027,0.16917352221109727
2071832150,0.5591165010491692,0.4408834989508308
